id_student,gender,region,highest_education,imd_band,age_band,disability,studied_credits,num_of_prev_attempts,final_result
586011,F,North Region,A Level or Equivalent,10-20,0-35,N,60,0,Withdrawn
586022,M,Scotland,Lower Than A Level,50-60%,0-35,N,60,0,Fail
586034,M,South West Region,A Level or Equivalent,50-60%,0-35,N,60,0,Distinction
586036,F,Ireland,A Level or Equivalent,80-90%,0-35,N,60,0,Pass
586046,M,West Midlands Region,HE Qualification,20-30%,35-55,N,30,0,Fail
586047,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,N,30,0,Fail
586054,F,South West Region,Lower Than A Level,80-90%,0-35,N,30,0,Fail
586060,M,South Region,Lower Than A Level,20-30%,0-35,N,60,0,Fail
586072,F,Wales,Lower Than A Level,0-10%,0-35,N,60,0,Fail
586078,F,South West Region,A Level or Equivalent,70-80%,0-35,N,60,0,Pass
586080,M,North Region,Lower Than A Level,20-30%,0-35,N,60,0,Fail
586083,F,East Midlands Region,Lower Than A Level,10-20,0-35,N,30,0,Fail
586086,F,Wales,Lower Than A Level,80-90%,35-55,N,60,0,Pass
586088,F,Scotland,A Level or Equivalent,30-40%,35-55,N,90,0,Pass
586111,F,South Region,Lower Than A Level,40-50%,0-35,Y,120,1,Fail
586112,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,N,60,0,Withdrawn
586113,F,North Western Region,Lower Than A Level,70-80%,35-55,N,60,0,Fail
586120,F,North Region,Lower Than A Level,0-10%,35-55,N,90,0,Fail
586121,M,Scotland,A Level or Equivalent,60-70%,0-35,N,60,0,Pass
586128,M,East Midlands Region,HE Qualification,90-100%,35-55,N,60,0,Pass
586132,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,N,60,0,Fail
586133,F,London Region,A Level or Equivalent,30-40%,0-35,N,270,0,Withdrawn
586134,F,London Region,Lower Than A Level,0-10%,35-55,N,60,0,Pass
586137,M,North Region,HE Qualification,Unknown,0-35,N,30,0,Pass
586142,F,East Midlands Region,A Level or Equivalent,80-90%,35-55,N,60,0,Distinction
586145,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,N,60,0,Fail
586158,F,West Midlands Region,Lower Than A Level,10-20,0-35,N,30,0,Fail
586165,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,N,120,0,Fail
586180,F,North Western Region,A Level or Equivalent,30-40%,0-35,N,60,0,Pass
586196,M,North Western Region,Lower Than A Level,50-60%,0-35,N,30,0,Pass
586224,M,North Western Region,Lower Than A Level,0-10%,0-35,N,60,0,Fail
586227,M,East Anglian Region,Lower Than A Level,90-100%,35-55,N,60,0,Withdrawn
586233,M,East Anglian Region,Lower Than A Level,50-60%,0-35,Y,90,0,Pass
586236,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,N,60,0,Pass
586243,F,North Region,A Level or Equivalent,0-10%,35-55,N,60,0,Distinction
586246,M,East Midlands Region,Lower Than A Level,0-10%,0-35,N,120,0,Fail
586249,M,North Region,A Level or Equivalent,30-40%,0-35,N,60,0,Withdrawn
586251,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,N,60,0,Withdrawn
586257,F,Ireland,HE Qualification,Unknown,0-35,N,120,0,Pass
586259,M,Wales,A Level or Equivalent,80-90%,0-35,N,60,0,Fail
586261,M,London Region,Lower Than A Level,70-80%,35-55,N,90,0,Distinction
586281,F,South East Region,Lower Than A Level,40-50%,0-35,N,90,0,Withdrawn
586282,F,East Midlands Region,Lower Than A Level,20-30%,0-35,N,240,0,Withdrawn
586287,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,N,30,0,Pass
586314,M,North Western Region,A Level or Equivalent,50-60%,35-55,N,60,0,Fail
586315,M,East Midlands Region,Lower Than A Level,20-30%,0-35,N,60,0,Pass
586317,M,East Midlands Region,Lower Than A Level,30-40%,0-35,N,60,0,Withdrawn
586324,F,South East Region,Lower Than A Level,90-100%,0-35,N,30,0,Distinction
586337,F,South Region,Lower Than A Level,90-100%,0-35,N,30,0,Pass
586346,F,North Western Region,A Level or Equivalent,0-10%,0-35,N,120,0,Pass
586347,F,Wales,A Level or Equivalent,30-40%,0-35,N,150,0,Pass
586351,M,South Region,Lower Than A Level,80-90%,35-55,N,180,0,Withdrawn
586367,F,South Region,Lower Than A Level,30-40%,0-35,N,30,0,Fail
586369,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,N,120,0,Withdrawn
586370,F,East Anglian Region,Lower Than A Level,50-60%,0-35,N,30,0,Fail
586371,F,South Region,Lower Than A Level,90-100%,35-55,N,30,0,Pass
586376,F,South West Region,Lower Than A Level,40-50%,0-35,N,60,0,Pass
586393,F,South Region,Lower Than A Level,80-90%,0-35,N,60,0,Fail
586398,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,N,120,0,Withdrawn
586407,F,South West Region,Lower Than A Level,20-30%,0-35,N,90,0,Withdrawn
586416,F,Ireland,HE Qualification,50-60%,0-35,N,60,0,Pass
586417,F,North Western Region,A Level or Equivalent,20-30%,35-55,N,60,0,Withdrawn
586423,M,South Region,Lower Than A Level,30-40%,0-35,N,30,0,Pass
586428,M,South West Region,Lower Than A Level,20-30%,0-35,N,60,0,Pass
586435,F,London Region,Lower Than A Level,0-10%,0-35,N,120,0,Withdrawn
586436,F,East Anglian Region,Lower Than A Level,50-60%,0-35,Y,60,0,Fail
586440,F,London Region,Lower Than A Level,80-90%,0-35,N,60,0,Pass
586444,F,Wales,A Level or Equivalent,30-40%,0-35,N,60,0,Withdrawn
586445,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,N,150,0,Withdrawn
586446,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,N,60,0,Pass
586450,F,South Region,HE Qualification,80-90%,0-35,N,60,0,Withdrawn
586468,M,South West Region,HE Qualification,40-50%,0-35,N,60,0,Pass
586470,M,Scotland,Lower Than A Level,10-20,35-55,N,60,0,Fail
586473,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,Y,60,0,Fail
586474,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,N,30,0,Pass
586476,F,South East Region,A Level or Equivalent,50-60%,0-35,N,120,1,Pass
586477,M,London Region,A Level or Equivalent,10-20,0-35,Y,120,0,Pass
586483,M,South Region,Lower Than A Level,80-90%,35-55,Y,60,0,Pass
586490,F,South West Region,Lower Than A Level,40-50%,0-35,N,120,0,Fail
586493,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,N,30,0,Pass
586494,F,South Region,A Level or Equivalent,50-60%,35-55,N,60,1,Distinction
586497,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,N,60,0,Distinction
586502,F,West Midlands Region,Lower Than A Level,0-10%,0-35,N,60,0,Pass
586506,F,London Region,No Formal quals,50-60%,35-55,N,60,0,Fail
586510,M,South Region,Lower Than A Level,90-100%,0-35,N,60,0,Withdrawn
586516,F,South East Region,A Level or Equivalent,40-50%,35-55,N,60,1,Distinction
586518,M,Scotland,HE Qualification,70-80%,0-35,N,120,0,Pass
586524,M,East Midlands Region,Lower Than A Level,20-30%,0-35,N,30,0,Withdrawn
586526,M,South Region,A Level or Equivalent,90-100%,0-35,N,120,1,Withdrawn
586535,F,South Region,Lower Than A Level,50-60%,0-35,Y,120,0,Pass
586536,M,London Region,A Level or Equivalent,0-10%,0-35,N,60,0,Withdrawn
586537,M,South West Region,A Level or Equivalent,30-40%,0-35,N,120,0,Withdrawn
586543,M,North Region,HE Qualification,10-20,0-35,N,180,1,Fail
586550,M,London Region,HE Qualification,0-10%,0-35,N,120,0,Pass
586561,F,Wales,Lower Than A Level,0-10%,35-55,Y,90,0,Withdrawn
586563,M,East Anglian Region,A Level or Equivalent,10-20,35-55,N,30,0,Fail
586581,F,South Region,A Level or Equivalent,90-100%,0-35,N,60,0,Pass
586587,M,North Western Region,Lower Than A Level,80-90%,0-35,N,60,0,Withdrawn
586592,F,East Anglian Region,Lower Than A Level,70-80%,0-35,N,60,0,Pass
586594,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,N,90,0,Distinction
586598,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,N,30,0,Pass
586609,M,North Region,Lower Than A Level,80-90%,0-35,N,60,0,Withdrawn
586620,M,South West Region,A Level or Equivalent,50-60%,0-35,N,60,0,Withdrawn
586621,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,N,60,0,Pass
586625,M,South East Region,HE Qualification,40-50%,0-35,N,60,0,Fail
586639,M,South West Region,Lower Than A Level,60-70%,0-35,N,30,0,Pass
586642,M,London Region,A Level or Equivalent,60-70%,0-35,N,120,0,Pass
586652,F,South East Region,HE Qualification,60-70%,0-35,N,90,0,Pass
586660,F,South Region,Lower Than A Level,70-80%,35-55,N,30,0,Pass
586668,M,South Region,A Level or Equivalent,70-80%,0-35,N,30,0,Pass
586689,F,South East Region,Lower Than A Level,40-50%,35-55,N,30,0,Pass
586705,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,N,60,0,Distinction
586707,M,West Midlands Region,Lower Than A Level,10-20,0-35,N,60,0,Withdrawn
586712,F,East Midlands Region,A Level or Equivalent,50-60%,35-55,N,120,0,Pass
586716,M,Scotland,HE Qualification,80-90%,0-35,N,90,0,Pass
586719,F,West Midlands Region,Lower Than A Level,0-10%,0-35,N,120,0,Pass
586720,M,London Region,Lower Than A Level,40-50%,0-35,N,120,0,Fail
586729,F,West Midlands Region,A Level or Equivalent,90-100%,0-35,N,120,0,Pass
586742,F,South East Region,A Level or Equivalent,40-50%,0-35,N,120,0,Pass
586750,M,Ireland,Lower Than A Level,Unknown,35-55,N,60,0,Fail
586753,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,N,120,0,Fail
586758,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,N,90,0,Pass
586762,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,N,60,0,Pass
586781,M,South Region,HE Qualification,50-60%,35-55,N,60,0,Distinction
586784,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,Y,120,0,Pass
586787,M,West Midlands Region,Lower Than A Level,80-90%,0-35,N,30,0,Pass
586800,M,East Anglian Region,HE Qualification,80-90%,35-55,N,60,0,Distinction
586808,M,West Midlands Region,Lower Than A Level,0-10%,0-35,N,90,0,Pass
586811,M,South Region,A Level or Equivalent,90-100%,0-35,N,60,1,Fail
586814,F,West Midlands Region,Lower Than A Level,10-20,0-35,Y,30,0,Withdrawn
586818,F,East Anglian Region,Lower Than A Level,20-30%,0-35,Y,60,0,Fail
586823,M,South East Region,A Level or Equivalent,90-100%,0-35,N,60,0,Withdrawn
586836,F,West Midlands Region,Lower Than A Level,0-10%,35-55,N,60,0,Fail
586838,M,East Midlands Region,Lower Than A Level,90-100%,0-35,N,30,0,Pass
586843,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,N,60,0,Pass
586851,M,Wales,Lower Than A Level,0-10%,0-35,N,120,0,Withdrawn
586854,F,South East Region,A Level or Equivalent,20-30%,0-35,N,120,0,Withdrawn
586855,M,North Region,Lower Than A Level,80-90%,0-35,N,60,0,Pass
586861,F,Scotland,Lower Than A Level,20-30%,0-35,N,90,0,Withdrawn
586876,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,N,120,0,Pass
586882,F,London Region,Lower Than A Level,10-20,0-35,N,120,0,Fail
586890,F,North Region,A Level or Equivalent,50-60%,0-35,N,60,0,Withdrawn
586891,M,East Anglian Region,Lower Than A Level,40-50%,35-55,N,120,0,Pass
586906,M,Scotland,HE Qualification,30-40%,0-35,Y,180,2,Pass
586912,M,South East Region,Lower Than A Level,50-60%,0-35,N,120,0,Pass
586914,F,London Region,Lower Than A Level,10-20,0-35,N,30,0,Pass
586917,F,North Western Region,Lower Than A Level,0-10%,0-35,N,60,0,Pass
586921,M,East Anglian Region,Lower Than A Level,80-90%,0-35,N,60,1,Withdrawn
586925,M,West Midlands Region,Lower Than A Level,10-20,0-35,Y,60,0,Fail
586928,F,West Midlands Region,Lower Than A Level,80-90%,0-35,N,120,0,Fail
586935,M,Scotland,HE Qualification,50-60%,0-35,N,90,0,Pass
586946,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,N,120,1,Pass
586957,M,Wales,A Level or Equivalent,30-40%,0-35,Y,120,0,Pass
586961,M,South East Region,Lower Than A Level,20-30%,0-35,N,120,0,Withdrawn
586962,M,South Region,A Level or Equivalent,80-90%,0-35,N,90,0,Pass
586974,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,N,60,0,Fail
586975,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,Y,120,0,Withdrawn
586979,M,South Region,A Level or Equivalent,40-50%,35-55,N,60,0,Fail
586981,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,Y,30,0,Fail
586995,F,South Region,Lower Than A Level,50-60%,0-35,N,120,0,Pass
586996,F,Wales,A Level or Equivalent,90-100%,35-55,N,60,0,Distinction
587002,F,North Western Region,Lower Than A Level,0-10%,0-35,N,60,0,Pass
587004,F,East Anglian Region,Lower Than A Level,50-60%,0-35,N,30,0,Pass
587006,M,Scotland,Lower Than A Level,0-10%,35-55,N,60,0,Fail
587008,M,South Region,A Level or Equivalent,70-80%,0-35,N,60,1,Pass
587014,M,South Region,A Level or Equivalent,80-90%,0-35,N,30,0,Fail
587037,M,South East Region,HE Qualification,80-90%,0-35,N,120,0,Withdrawn
587051,F,East Midlands Region,Lower Than A Level,60-70%,0-35,N,60,0,Fail
587054,F,Wales,HE Qualification,80-90%,35-55,N,60,0,Pass
587071,F,East Anglian Region,Lower Than A Level,30-40%,0-35,Y,120,0,Fail
587082,M,South West Region,Lower Than A Level,70-80%,0-35,N,60,0,Fail
587099,F,East Anglian Region,Lower Than A Level,90-100%,0-35,Y,60,0,Withdrawn
587120,F,East Anglian Region,Lower Than A Level,50-60%,0-35,N,180,0,Withdrawn
587122,M,Scotland,Lower Than A Level,60-70%,35-55,N,90,1,Withdrawn
587126,M,West Midlands Region,HE Qualification,70-80%,35-55,N,60,0,Distinction
587140,F,Scotland,HE Qualification,60-70%,35-55,N,60,0,Pass
587150,M,North Western Region,Lower Than A Level,10-20,35-55,Y,90,0,Withdrawn
587155,F,North Western Region,Lower Than A Level,70-80%,0-35,N,120,0,Withdrawn
587161,F,South West Region,Lower Than A Level,20-30%,0-35,N,30,0,Pass
587178,M,North Region,HE Qualification,Unknown,35-55,N,60,0,Pass
587179,F,West Midlands Region,HE Qualification,10-20,0-35,N,120,0,Withdrawn
587181,F,South Region,A Level or Equivalent,80-90%,35-55,N,60,0,Pass
587183,F,Yorkshire Region,Lower Than A Level,80-90%,0-35,N,30,0,Pass
587192,F,West Midlands Region,Lower Than A Level,60-70%,0-35,N,60,0,Pass
587194,F,South Region,Lower Than A Level,80-90%,0-35,N,60,0,Fail
587195,M,South West Region,Lower Than A Level,30-40%,0-35,Y,240,1,Withdrawn
587219,F,South West Region,A Level or Equivalent,20-30%,35-55,N,60,0,Withdrawn
587223,F,South West Region,A Level or Equivalent,40-50%,35-55,N,60,0,Distinction
587226,M,Scotland,Lower Than A Level,10-20,0-35,Y,30,0,Fail
587244,F,South West Region,Lower Than A Level,30-40%,35-55,N,180,0,Fail
587248,M,South West Region,HE Qualification,80-90%,0-35,N,150,1,Withdrawn
587275,M,South West Region,Lower Than A Level,10-20,0-35,N,30,0,Fail
587283,F,South Region,Lower Than A Level,20-30%,0-35,N,30,0,Fail
587285,F,London Region,Lower Than A Level,20-30%,0-35,N,120,0,Withdrawn
587286,M,Ireland,HE Qualification,30-40%,35-55,N,120,0,Distinction
587287,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,N,60,1,Fail
587294,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,N,60,0,Pass
587297,F,North Region,A Level or Equivalent,70-80%,0-35,N,120,0,Pass
587308,M,North Western Region,Lower Than A Level,0-10%,0-35,N,60,0,Fail
587310,M,North Western Region,A Level or Equivalent,30-40%,35-55,N,120,1,Withdrawn
587319,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,N,60,0,Pass
587323,M,London Region,A Level or Equivalent,20-30%,35-55,N,60,0,Pass
587324,M,Scotland,A Level or Equivalent,20-30%,0-35,N,60,0,Withdrawn
587330,M,Yorkshire Region,Lower Than A Level,10-20,0-35,N,30,0,Distinction
587334,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,N,120,0,Pass
587346,M,Wales,A Level or Equivalent,50-60%,0-35,N,30,0,Pass
587349,F,East Midlands Region,Lower Than A Level,80-90%,0-35,N,120,0,Withdrawn
587362,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,N,60,0,Distinction
587369,M,South East Region,HE Qualification,90-100%,35-55,N,60,0,Fail
587374,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,N,30,0,Withdrawn
587375,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,N,60,0,Pass
587377,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,Y,30,0,Fail
587382,M,North Region,A Level or Equivalent,30-40%,0-35,N,60,0,Fail
587391,M,South West Region,A Level or Equivalent,70-80%,35-55,N,60,0,Distinction
587403,M,Wales,A Level or Equivalent,80-90%,0-35,Y,210,1,Withdrawn
587409,F,Wales,A Level or Equivalent,60-70%,35-55,N,120,0,Pass
587418,F,North Western Region,A Level or Equivalent,0-10%,0-35,N,60,0,Pass
587423,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,N,180,0,Distinction
587434,F,North Western Region,Lower Than A Level,20-30%,0-35,N,60,0,Withdrawn
587435,M,East Anglian Region,Lower Than A Level,20-30%,0-35,N,120,0,Fail
587446,F,South Region,A Level or Equivalent,80-90%,0-35,N,90,1,Pass
587451,M,Scotland,HE Qualification,40-50%,0-35,N,90,0,Pass
587456,M,South East Region,A Level or Equivalent,40-50%,0-35,N,60,0,Pass
587459,F,Wales,Lower Than A Level,20-30%,35-55,N,60,0,Pass
587462,M,West Midlands Region,Lower Than A Level,10-20,0-35,N,120,0,Fail
587478,F,South West Region,Lower Than A Level,30-40%,0-35,N,30,0,Fail
587506,F,East Anglian Region,Lower Than A Level,10-20,0-35,N,30,0,Pass
587509,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,N,150,0,Fail
587523,F,London Region,Lower Than A Level,20-30%,35-55,N,30,0,Pass
587524,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,N,120,0,Distinction
587529,F,Yorkshire Region,HE Qualification,50-60%,35-55,N,30,0,Pass
587538,F,South East Region,Lower Than A Level,80-90%,35-55,N,120,0,Distinction
587547,M,Yorkshire Region,A Level or Equivalent,0-10%,35-55,N,90,0,Pass
587550,M,West Midlands Region,HE Qualification,90-100%,0-35,N,60,0,Withdrawn
587552,F,North Western Region,A Level or Equivalent,0-10%,0-35,N,60,0,Withdrawn
587555,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,N,30,0,Pass
587564,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,N,60,0,Pass
587571,M,London Region,A Level or Equivalent,0-10%,35-55,N,60,0,Distinction
587576,M,North Region,A Level or Equivalent,Unknown,0-35,N,180,2,Withdrawn
587579,M,North Region,A Level or Equivalent,60-70%,0-35,N,60,0,Pass
587585,M,London Region,A Level or Equivalent,90-100%,0-35,N,60,0,Fail
587594,M,Scotland,A Level or Equivalent,70-80%,0-35,N,60,0,Pass
587600,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,N,120,0,Pass
587611,M,North Western Region,Lower Than A Level,40-50%,0-35,N,120,0,Pass
587613,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,N,60,1,Fail
587616,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,N,60,0,Pass
587619,M,Scotland,Lower Than A Level,80-90%,0-35,N,60,0,Distinction
587621,F,London Region,Lower Than A Level,70-80%,35-55,N,90,1,Fail
587623,F,South West Region,Lower Than A Level,30-40%,35-55,N,60,0,Withdrawn
587633,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,N,120,1,Fail
587641,M,South West Region,A Level or Equivalent,70-80%,0-35,N,60,0,Fail
587654,M,South Region,A Level or Equivalent,80-90%,35-55,N,60,0,Withdrawn
587659,M,Yorkshire Region,HE Qualification,0-10%,0-35,N,60,0,Withdrawn
587665,F,South West Region,Lower Than A Level,30-40%,0-35,N,120,0,Withdrawn
587677,M,East Anglian Region,Lower Than A Level,40-50%,0-35,N,60,0,Withdrawn
587682,M,South West Region,Lower Than A Level,70-80%,0-35,N,60,0,Pass
587685,M,South East Region,Lower Than A Level,70-80%,0-35,N,60,0,Pass
587690,F,London Region,A Level or Equivalent,20-30%,0-35,N,90,0,Pass
587696,M,Wales,Lower Than A Level,30-40%,0-35,N,120,1,Fail
587702,F,South Region,A Level or Equivalent,20-30%,0-35,N,60,0,Pass
587706,M,Scotland,HE Qualification,10-20,0-35,N,60,0,Fail
587714,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,N,60,0,Distinction
587722,M,Scotland,Post Graduate Qualification,20-30%,35-55,N,60,0,Distinction
587732,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,N,60,0,Pass
587754,F,South Region,A Level or Equivalent,50-60%,0-35,N,60,0,Pass
587755,M,South Region,Lower Than A Level,10-20,0-35,N,60,0,Pass
587772,F,South East Region,A Level or Equivalent,80-90%,0-35,N,90,1,Withdrawn
587777,M,Wales,Lower Than A Level,30-40%,0-35,N,60,0,Fail
587780,F,North Western Region,A Level or Equivalent,50-60%,0-35,N,120,0,Pass
587783,M,East Anglian Region,Lower Than A Level,80-90%,0-35,N,120,0,Distinction
587793,F,North Western Region,Lower Than A Level,50-60%,0-35,N,90,0,Distinction
